epoch,train_conf_loss,train_dice,train_comp,val_conf_loss,val_dice,val_comp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
18,0.26939,0.022421,0.648095,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
19,0.25644,0.024527,0.689835,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
20,0.246668,0.024452,0.667047,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
21,0.237793,0.024246,0.695402,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
22,0.226774,0.027844,0.715175,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
23,0.218091,0.028278,0.697411,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
24,0.210018,0.03017,0.749032,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
25,0.202804,0.030981,0.753973,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
26,0.19634,0.0328,0.785068,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
27,0.190681,0.034518,0.798482,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
28,0.185031,0.03358,0.760318,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
29,0.179699,0.036606,0.809571,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
30,0.174658,0.03743,0.756502,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
31,0.170237,0.038721,0.79361,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
32,0.166196,0.040637,0.830637,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
33,0.162409,0.040698,0.803046,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
34,0.158844,0.043335,0.812688,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
35,0.155749,0.043668,0.816424,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
36,0.152779,0.045029,0.850662,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
37,0.150073,0.046695,0.826951,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
38,0.147506,0.046677,0.829041,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
39,0.145261,0.048849,0.833455,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
40,0.1432,0.049127,0.834723,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
41,0.141172,0.050833,0.836438,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
42,0.139467,0.050919,0.865895,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
43,0.137813,0.052701,0.837033,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
44,0.136254,0.052686,0.896548,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
45,0.134841,0.054883,0.868069,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
46,0.133642,0.053918,0.897018,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
47,0.132468,0.055896,0.837018,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
48,0.131492,0.05593,0.837775,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
49,0.130419,0.05744,0.868599,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
50,0.129606,0.057043,0.868467,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
51,0.128846,0.058185,0.868609,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
52,0.128149,0.058383,0.867927,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
53,0.127538,0.059369,0.83883,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
54,0.127029,0.059122,0.838521,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
55,0.126485,0.059702,0.838634,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
56,0.126086,0.060034,0.868699,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
57,0.12573,0.06076,0.869081,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
58,0.125423,0.060254,0.868617,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
59,0.125183,0.060498,0.86857,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
60,0.124991,0.060712,0.808609,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
61,0.12474,0.061258,0.839068,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
62,0.124565,0.061438,0.838956,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
63,0.124412,0.061685,0.869314,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
