epoch,train_conf_loss,train_dice,train_peak_dist,train_peak_sharp,val_conf_loss,val_dice,val_peak_dist,val_peak_sharp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
67,0.000189,0.341425,0.890152,0.749878,0.0,0.0,0.0,0.0,0.968314,0.998733,1.0,0.0,0.0,0.0
68,0.000169,0.341315,0.873214,0.748671,0.0,0.0,0.0,0.0,0.95564,0.998733,1.0,0.0,0.0,0.0
69,0.000161,0.341745,0.877461,0.749049,0.0,0.0,0.0,0.0,0.935361,0.989861,1.0,0.0,0.0,0.0
70,0.000146,0.340787,0.884593,0.748057,0.0,0.0,0.0,0.0,0.940431,0.989861,0.998733,0.0,0.0,0.0
71,0.000144,0.341889,0.871077,0.747773,0.0,0.0,0.0,0.0,0.944233,0.988593,1.0,0.0,0.0,0.0
72,0.000144,0.341205,0.87357,0.747314,0.0,0.0,0.0,0.0,0.896071,0.977186,0.998733,0.0,0.0,0.0
73,0.000129,0.341672,0.87611,0.747892,0.0,0.0,0.0,0.0,0.899873,0.978454,0.998733,0.0,0.0,0.0
74,0.000126,0.342408,0.879958,0.749894,0.0,0.0,0.0,0.0,0.946768,0.989861,1.0,0.0,0.0,0.0
75,0.000119,0.342029,0.883958,0.749426,0.0,0.0,0.0,0.0,0.95564,1.0,1.0,0.0,0.0,0.0
76,0.00011,0.341657,0.887473,0.748484,0.0,0.0,0.0,0.0,0.954373,0.99493,1.0,0.0,0.0,0.0
77,0.000111,0.342875,0.886215,0.748915,0.0,0.0,0.0,0.0,0.96071,0.998733,1.0,0.0,0.0,0.0
78,0.00011,0.34196,0.886673,0.748499,0.0,0.0,0.0,0.0,0.95564,0.998733,1.0,0.0,0.0,0.0
79,9.8e-05,0.342996,0.877063,0.749009,0.0,0.0,0.0,0.0,0.96071,0.998733,1.0,0.0,0.0,0.0
80,9.4e-05,0.343485,0.876623,0.7494,0.0,0.0,0.0,0.0,0.961977,0.996198,1.0,0.0,0.0,0.0
81,9.1e-05,0.342541,0.885135,0.748737,0.0,0.0,0.0,0.0,0.956907,0.997465,1.0,0.0,0.0,0.0
82,8.7e-05,0.343178,0.887225,0.749076,0.0,0.0,0.0,0.0,0.968314,0.998733,1.0,0.0,0.0,0.0
83,8.5e-05,0.342667,0.884322,0.748201,0.0,0.0,0.0,0.0,0.96071,0.997465,1.0,0.0,0.0,0.0
84,8e-05,0.342503,0.88457,0.747804,0.0,0.0,0.0,0.0,0.954373,0.993663,1.0,0.0,0.0,0.0
85,8e-05,0.343369,0.878039,0.749121,0.0,0.0,0.0,0.0,0.958175,0.996198,1.0,0.0,0.0,0.0
86,7.5e-05,0.342954,0.882161,0.748393,0.0,0.0,0.0,0.0,0.961977,0.998733,1.0,0.0,0.0,0.0
87,7.3e-05,0.343189,0.880991,0.748689,0.0,0.0,0.0,0.0,0.963245,0.997465,1.0,0.0,0.0,0.0
88,7.2e-05,0.342289,0.879439,0.747373,0.0,0.0,0.0,0.0,0.958175,0.99493,1.0,0.0,0.0,0.0
89,7e-05,0.342803,0.881074,0.747988,0.0,0.0,0.0,0.0,0.96071,0.996198,1.0,0.0,0.0,0.0
90,6.8e-05,0.343162,0.882242,0.748283,0.0,0.0,0.0,0.0,0.961977,0.997465,1.0,0.0,0.0,0.0
91,6.7e-05,0.343109,0.880282,0.748561,0.0,0.0,0.0,0.0,0.964512,0.997465,1.0,0.0,0.0,0.0
92,6.5e-05,0.343239,0.87917,0.748343,0.0,0.0,0.0,0.0,0.963245,0.998733,1.0,0.0,0.0,0.0
93,6.4e-05,0.343244,0.879403,0.748353,0.0,0.0,0.0,0.0,0.958175,0.997465,1.0,0.0,0.0,0.0
94,6.3e-05,0.343284,0.880032,0.748827,0.0,0.0,0.0,0.0,0.964512,0.998733,1.0,0.0,0.0,0.0
95,6.3e-05,0.34342,0.880059,0.748515,0.0,0.0,0.0,0.0,0.964512,0.998733,1.0,0.0,0.0,0.0
96,6.2e-05,0.343531,0.878934,0.748784,0.0,0.0,0.0,0.0,0.967047,0.998733,1.0,0.0,0.0,0.0
97,6.1e-05,0.343221,0.879984,0.748688,0.0,0.0,0.0,0.0,0.961977,0.998733,1.0,0.0,0.0,0.0
98,6.1e-05,0.343198,0.880342,0.748505,0.0,0.0,0.0,0.0,0.967047,0.998733,1.0,0.0,0.0,0.0
99,6.1e-05,0.343106,0.880078,0.748096,0.0,0.0,0.0,0.0,0.967047,0.998733,1.0,0.0,0.0,0.0
