epoch,train_conf_loss,train_dice,train_comp,val_conf_loss,val_dice,val_comp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
10,0.269211,0.01022,0.092165,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11,0.253002,0.010239,0.102058,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0
12,0.23766,0.010361,0.152183,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0
13,0.2234,0.010266,0.08501,0.0,0.0,0.0,0.1,0.3,0.7,0.0,0.0,0.0
14,0.210218,0.010376,0.131487,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0
15,0.197941,0.010445,0.117464,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0
16,0.18666,0.010501,0.146113,0.0,0.0,0.0,0.0,0.4,0.7,0.0,0.0,0.0
17,0.176141,0.01085,0.170527,0.0,0.0,0.0,0.1,0.2,0.8,0.0,0.0,0.0
18,0.166496,0.010693,0.215941,0.0,0.0,0.0,0.3,0.3,0.9,0.0,0.0,0.0
19,0.157502,0.011012,0.186852,0.0,0.0,0.0,0.2,0.5,0.8,0.0,0.0,0.0
20,0.149322,0.011165,0.202326,0.0,0.0,0.0,0.2,0.5,0.9,0.0,0.0,0.0
21,0.141762,0.011734,0.260632,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.0
22,0.134803,0.011987,0.252521,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0
23,0.128702,0.012009,0.235746,0.0,0.0,0.0,0.1,0.4,0.8,0.0,0.0,0.0
24,0.123372,0.011275,0.182808,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0
25,0.118025,0.011027,0.184177,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0
26,0.112872,0.011503,0.227915,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.0
27,0.108355,0.011518,0.236933,0.0,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0
28,0.104157,0.01248,0.228404,0.0,0.0,0.0,0.1,0.4,0.8,0.0,0.0,0.0
29,0.100523,0.012285,0.233903,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0
30,0.09685,0.013377,0.272358,0.0,0.0,0.0,0.1,0.6,0.9,0.0,0.0,0.0
31,0.093436,0.014317,0.280892,0.0,0.0,0.0,0.1,0.6,0.8,0.0,0.0,0.0
32,0.090365,0.0148,0.301167,0.0,0.0,0.0,0.3,0.8,1.0,0.0,0.0,0.0
33,0.087562,0.016624,0.354371,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.0
34,0.08512,0.016398,0.343368,0.0,0.0,0.0,0.3,0.7,0.8,0.0,0.0,0.0
35,0.082516,0.017926,0.369712,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0
