prune_radius,threshold,precision,recall,f_2,tp,fp,fn
3,0.55,0.191,0.9,0.517,9,38,1
3,0.57,0.2,0.9,0.529,9,36,1
3,0.59,0.205,0.9,0.536,9,35,1
3,0.61,0.22,0.9,0.556,9,32,1
3,0.63,0.211,0.8,0.513,8,30,2
3,0.65,0.194,0.7,0.461,7,29,3
3,0.67,0.2,0.7,0.467,7,28,3
3,0.69,0.212,0.7,0.479,7,26,3
3,0.71,0.226,0.7,0.493,7,24,3
3,0.73,0.241,0.7,0.507,7,22,3
3,0.75,0.259,0.7,0.522,7,20,3
3,0.77,0.269,0.7,0.53,7,19,3
3,0.79,0.318,0.7,0.565,7,15,3
3,0.81,0.35,0.7,0.583,7,13,3
3,0.83,0.412,0.7,0.614,7,10,3
3,0.85,0.5,0.7,0.648,7,7,3
3,0.87,0.538,0.7,0.66,7,6,3
3,0.89,0.538,0.7,0.66,7,6,3
3,0.91,0.545,0.6,0.588,6,5,4
3,0.93,0.625,0.5,0.521,5,3,5
4,0.05,0.025,1.0,0.114,10,390,0
4,0.07,0.034,1.0,0.149,10,286,0
4,0.09,0.041,1.0,0.175,10,236,0
4,0.11,0.049,1.0,0.203,10,196,0
4,0.13,0.055,1.0,0.225,10,172,0
4,0.15,0.061,1.0,0.245,10,154,0
4,0.17,0.064,1.0,0.255,10,146,0
4,0.19,0.07,1.0,0.273,10,133,0
4,0.21,0.075,1.0,0.287,10,124,0
4,0.23,0.085,1.0,0.318,10,107,0
4,0.25,0.093,1.0,0.338,10,98,0
4,0.27,0.102,1.0,0.362,10,88,0
4,0.29,0.108,1.0,0.376,10,83,0
4,0.31,0.112,1.0,0.388,10,79,0
4,0.33,0.12,1.0,0.407,10,73,0
4,0.35,0.13,1.0,0.427,10,67,0
4,0.37,0.139,1.0,0.446,10,62,0
4,0.39,0.147,1.0,0.463,10,58,0
4,0.41,0.152,1.0,0.472,10,56,0
4,0.43,0.161,1.0,0.49,10,52,0
4,0.45,0.161,1.0,0.49,10,52,0
4,0.47,0.167,1.0,0.5,10,50,0
4,0.49,0.172,1.0,0.51,10,48,0
4,0.51,0.173,0.9,0.489,9,43,1
4,0.53,0.176,0.9,0.495,9,42,1
4,0.55,0.191,0.9,0.517,9,38,1
4,0.57,0.2,0.9,0.529,9,36,1
4,0.59,0.205,0.9,0.536,9,35,1
4,0.61,0.22,0.9,0.556,9,32,1
4,0.63,0.211,0.8,0.513,8,30,2
4,0.65,0.194,0.7,0.461,7,29,3
4,0.67,0.2,0.7,0.467,7,28,3
4,0.69,0.212,0.7,0.479,7,26,3
4,0.71,0.226,0.7,0.493,7,24,3
4,0.73,0.241,0.7,0.507,7,22,3
4,0.75,0.259,0.7,0.522,7,20,3
4,0.77,0.269,0.7,0.53,7,19,3
4,0.79,0.318,0.7,0.565,7,15,3
4,0.81,0.35,0.7,0.583,7,13,3
4,0.83,0.412,0.7,0.614,7,10,3
4,0.85,0.5,0.7,0.648,7,7,3
4,0.87,0.538,0.7,0.66,7,6,3
4,0.89,0.538,0.7,0.66,7,6,3
4,0.91,0.545,0.6,0.588,6,5,4
4,0.93,0.625,0.5,0.521,5,3,5
5,0.05,0.027,1.0,0.121,10,363,0
5,0.07,0.036,1.0,0.156,10,270,0
5,0.09,0.042,1.0,0.179,10,230,0
5,0.11,0.051,1.0,0.21,10,188,0
5,0.13,0.058,1.0,0.235,10,163,0
5,0.15,0.064,1.0,0.254,10,147,0
5,0.17,0.067,1.0,0.265,10,139,0
5,0.19,0.073,1.0,0.282,10,127,0
5,0.21,0.078,1.0,0.296,10,119,0
5,0.23,0.088,1.0,0.325,10,104,0
5,0.25,0.094,1.0,0.342,10,96,0
5,0.27,0.103,1.0,0.365,10,87,0
5,0.29,0.109,1.0,0.379,10,82,0
5,0.31,0.114,1.0,0.391,10,78,0
5,0.33,0.12,1.0,0.407,10,73,0
5,0.35,0.13,1.0,0.427,10,67,0
5,0.37,0.139,1.0,0.446,10,62,0
5,0.39,0.147,1.0,0.463,10,58,0
5,0.41,0.152,1.0,0.472,10,56,0
5,0.43,0.161,1.0,0.49,10,52,0
5,0.45,0.161,1.0,0.49,10,52,0
5,0.47,0.167,1.0,0.5,10,50,0
5,0.49,0.172,1.0,0.51,10,48,0
5,0.51,0.173,0.9,0.489,9,43,1
5,0.53,0.176,0.9,0.495,9,42,1
5,0.55,0.191,0.9,0.517,9,38,1
5,0.57,0.2,0.9,0.529,9,36,1
5,0.59,0.205,0.9,0.536,9,35,1
5,0.61,0.22,0.9,0.556,9,32,1
5,0.63,0.211,0.8,0.513,8,30,2
5,0.65,0.194,0.7,0.461,7,29,3
5,0.67,0.2,0.7,0.467,7,28,3
5,0.69,0.212,0.7,0.479,7,26,3
5,0.71,0.226,0.7,0.493,7,24,3
5,0.73,0.241,0.7,0.507,7,22,3
5,0.75,0.259,0.7,0.522,7,20,3
5,0.77,0.269,0.7,0.53,7,19,3
5,0.79,0.318,0.7,0.565,7,15,3
5,0.81,0.35,0.7,0.583,7,13,3
5,0.83,0.412,0.7,0.614,7,10,3
5,0.85,0.5,0.7,0.648,7,7,3
5,0.87,0.538,0.7,0.66,7,6,3
5,0.89,0.538,0.7,0.66,7,6,3
5,0.91,0.545,0.6,0.588,6,5,4
5,0.93,0.625,0.5,0.521,5,3,5
